person_id,age,age_std,high_contact,quarantine,day,zombies,zombie_prevalence,infection_probability_true,became_exposed
1117,32,-0.5991760793160561,0,0,19,60,0.04,0.0202655406226069,0
1120,45,0.2468726930708445,0,0,19,60,0.04,0.0224066508371523,0
1121,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1122,55,0.8976794410607681,0,0,19,60,0.04,0.0242044835806666,0
1124,39,-0.1436113557231096,0,0,19,60,0.04,0.0213919892304138,0
1125,47,0.3770340426688293,1,1,19,60,0.04,0.0239079666617039,0
1126,50,0.5722760670658064,0,0,19,60,0.04,0.0232884323243786,0
1128,35,-0.403934054919079,1,1,19,60,0.04,0.0217926721892255,0
1130,35,-0.403934054919079,1,0,19,60,0.04,0.0455740472190574,0
1131,62,1.3532441646537146,1,1,19,60,0.04,0.0268390971018931,0
1133,28,-0.8594987785120255,0,0,19,60,0.04,0.0196484213881863,0
1135,22,-1.2499828273059796,0,0,19,60,0.04,0.0187574620019149,0
1136,55,0.8976794410607681,1,1,19,60,0.04,0.0254295628953675,0
1137,36,-0.3388533801200866,1,1,19,60,0.04,0.0219616423017264,0
1138,51,0.6373567418647987,1,1,19,60,0.04,0.0246571792192814,0
1139,42,0.0516306686738674,0,0,19,60,0.04,0.0218935087239082,0
1141,57,1.0278407906587528,0,0,19,60,0.04,0.0245807886055315,0
1142,19,-1.445224851702957,0,1,19,60,0.04,0.0086993641764504,0
1143,63,1.418324839452707,1,1,19,60,0.04,0.0270466509383097,0
1144,34,-0.4690147297180713,0,0,19,60,0.04,0.0205812548995073,0
1145,34,-0.4690147297180713,0,0,19,60,0.04,0.0205812548995073,0
1148,33,-0.5340954045170637,0,1,19,60,0.04,0.0096995695173319,0
1149,60,1.2230828150557298,0,0,19,60,0.04,0.0251561015976382,0
1151,65,1.5484861890506916,0,0,19,60,0.04,0.0261446296238974,0
1153,29,-0.7944181037130331,0,0,19,60,0.04,0.0198009347618758,0
1155,52,0.702437416663791,0,0,19,60,0.04,0.0236506688428961,0
1157,65,1.5484861890506916,0,0,19,60,0.04,0.0261446296238974,0
1159,48,0.4421147174678216,0,0,19,60,0.04,0.0229316784664633,0
1160,20,-1.3801441769039644,0,0,19,60,0.04,0.018469460004676,0
1164,57,1.0278407906587528,0,0,19,60,0.04,0.0245807886055315,0
1165,38,-0.2086920305221019,0,0,19,60,0.04,0.0212273542302781,0
1167,18,-1.5103055265019492,0,1,19,60,0.04,0.0086319824508358,0
1168,45,0.2468726930708445,0,1,19,60,0.04,0.0106474421023325,0
1169,36,-0.3388533801200866,1,1,19,60,0.04,0.0219616423017264,0
1170,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1173,49,0.507195392266814,1,1,19,60,0.04,0.0242797193512477,0
1174,26,-0.9896601281100104,0,0,19,60,0.04,0.019346874917194,0
1175,37,-0.2737727053210943,0,1,19,60,0.04,0.0100058091616798,0
1178,36,-0.3388533801200866,0,1,19,60,0.04,0.0099283590153764,0
1179,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1182,57,1.0278407906587528,0,1,19,60,0.04,0.0116873959479862,0
1183,40,-0.0785306809241172,1,1,19,60,0.04,0.0226505724286404,0
1184,66,1.613566863849684,0,0,19,60,0.04,0.026346885976246,0
1185,24,-1.119821477707995,0,0,19,60,0.04,0.0190499112096406,0
1186,45,0.2468726930708445,0,1,19,60,0.04,0.0106474421023325,0
1187,37,-0.2737727053210943,1,1,19,60,0.04,0.0221319076520841,0
1188,63,1.418324839452707,0,0,19,60,0.04,0.0257447012778008,0
1189,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1190,68,1.7437282134476688,0,0,19,60,0.04,0.0267560398417161,0
1193,23,-1.1849021525069874,1,0,19,60,0.04,0.0415830720288876,0
1194,78,2.3945349614375924,0,0,19,60,0.04,0.0288976640789555,0
1196,74,2.134212262241623,1,1,19,60,0.04,0.0294368043801894,0
1197,34,-0.4690147297180713,1,0,19,60,0.04,0.0452276561463029,0
1198,31,-0.6642567541150485,1,1,19,60,0.04,0.0211295525985156,0
1199,31,-0.6642567541150485,1,1,19,60,0.04,0.0211295525985156,0
1200,35,-0.403934054919079,0,0,19,60,0.04,0.0207409321606145,0
1202,39,-0.1436113557231096,1,1,19,60,0.04,0.0224763629166336,0
1206,34,-0.4690147297180713,1,1,19,60,0.04,0.0216249876877125,0
1207,28,-0.8594987785120255,0,0,19,60,0.04,0.0196484213881863,0
1208,36,-0.3388533801200866,1,0,19,60,0.04,0.0459230269342888,0
1209,63,1.418324839452707,0,0,19,60,0.04,0.0257447012778008,0
1212,45,0.2468726930708445,1,1,19,60,0.04,0.0235418370368596,0
1216,39,-0.1436113557231096,0,0,19,60,0.04,0.0213919892304138,0
1217,52,0.702437416663791,0,0,19,60,0.04,0.0236506688428961,0
1218,42,0.0516306686738674,0,0,19,60,0.04,0.0218935087239082,0
1219,62,1.3532441646537146,0,1,19,60,0.04,0.0121499589725307,0
1220,35,-0.403934054919079,1,1,19,60,0.04,0.0217926721892255,0
1221,43,0.1167113434728598,0,0,19,60,0.04,0.0220632518250959,0
1224,49,0.507195392266814,1,1,19,60,0.04,0.0242797193512477,0
1225,42,0.0516306686738674,0,1,19,60,0.04,0.010402169233312,0
1226,81,2.589776985834569,0,0,19,60,0.04,0.0295724729359364,0
1231,81,2.589776985834569,0,0,19,60,0.04,0.0295724729359364,0
1234,29,-0.7944181037130331,1,1,19,60,0.04,0.020805517143825,0
1235,35,-0.403934054919079,0,0,19,60,0.04,0.0207409321606145,0
1238,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1242,35,-0.403934054919079,0,0,19,60,0.04,0.0207409321606145,0
1243,51,0.6373567418647987,0,0,19,60,0.04,0.0234688601451772,0
1244,19,-1.445224851702957,0,1,19,60,0.04,0.0086993641764504,0
1247,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1252,52,0.702437416663791,0,0,19,60,0.04,0.0236506688428961,0
1253,25,-1.0547408029090026,0,0,19,60,0.04,0.0191978245074458,0
1254,28,-0.8594987785120255,1,1,19,60,0.04,0.0206453479247382,0
1255,42,0.0516306686738674,0,0,19,60,0.04,0.0218935087239082,0
1256,48,0.4421147174678216,0,0,19,60,0.04,0.0229316784664633,0
1258,37,-0.2737727053210943,0,1,19,60,0.04,0.0100058091616798,0
1259,85,2.8500996850305387,0,0,19,60,0.04,0.0304964057914216,0
1262,25,-1.0547408029090026,0,0,19,60,0.04,0.0191978245074458,0
1263,46,0.3119533678698369,0,0,19,60,0.04,0.0225803262901199,0
1269,54,0.8325987662617758,0,0,19,60,0.04,0.0240184701494903,0
1271,43,0.1167113434728598,0,0,19,60,0.04,0.0220632518250959,0
1272,41,-0.0134500061251248,1,1,19,60,0.04,0.022826116374998,0
1273,36,-0.3388533801200866,1,1,19,60,0.04,0.0219616423017264,0
1274,41,-0.0134500061251248,1,0,19,60,0.04,0.0477074010944342,1
1275,52,0.702437416663791,1,1,19,60,0.04,0.0248480759549631,0
1278,49,0.507195392266814,1,0,19,60,0.04,0.0507038320931665,0
1279,30,-0.7293374289140407,0,0,19,60,0.04,0.0199546198732,0
1281,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1282,33,-0.5340954045170637,0,0,19,60,0.04,0.0204227940762609,0
1283,40,-0.0785306809241172,1,1,19,60,0.04,0.0226505724286404,0
1284,42,0.0516306686738674,1,1,19,60,0.04,0.0230030047292445,0
1285,46,0.3119533678698369,0,1,19,60,0.04,0.0107304712878404,0
1287,45,0.2468726930708445,0,0,19,60,0.04,0.0224066508371523,0
1288,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1292,22,-1.2499828273059796,0,0,19,60,0.04,0.0187574620019149,0
1293,39,-0.1436113557231096,0,0,19,60,0.04,0.0213919892304138,0
1294,21,-1.315063502104972,1,1,19,60,0.04,0.0195578215365807,0
1295,41,-0.0134500061251248,0,0,19,60,0.04,0.0217250569793819,0
1297,42,0.0516306686738674,1,1,19,60,0.04,0.0230030047292445,0
1299,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1301,46,0.3119533678698369,0,0,19,60,0.04,0.0225803262901199,0
1304,35,-0.403934054919079,1,0,19,60,0.04,0.0455740472190574,0
1305,60,1.2230828150557298,1,1,19,60,0.04,0.0264286904443796,0
1308,54,0.8325987662617758,0,0,19,60,0.04,0.0240184701494903,0
1309,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1314,44,0.1817920182718521,0,0,19,60,0.04,0.0222342959506872,0
1315,60,1.2230828150557298,0,0,19,60,0.04,0.0251561015976382,0
1316,42,0.0516306686738674,1,1,19,60,0.04,0.0230030047292445,0
1317,41,-0.0134500061251248,0,0,19,60,0.04,0.0217250569793819,0
1318,85,2.8500996850305387,0,1,19,60,0.04,0.0145232160835606,0
1319,64,1.4834055142516993,0,0,19,60,0.04,0.0259439051516702,0
1320,43,0.1167113434728598,0,0,19,60,0.04,0.0220632518250959,0
1321,66,1.613566863849684,0,0,19,60,0.04,0.026346885976246,0
1323,60,1.2230828150557298,0,0,19,60,0.04,0.0251561015976382,0
1325,50,0.5722760670658064,0,0,19,60,0.04,0.0232884323243786,0
1326,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1327,73,2.0691315874426306,0,0,19,60,0.04,0.0278065373731398,0
1328,30,-0.7293374289140407,0,0,19,60,0.04,0.0199546198732,0
1330,37,-0.2737727053210943,0,0,19,60,0.04,0.0210639725945674,0
1331,26,-0.9896601281100104,0,0,19,60,0.04,0.019346874917194,0
1332,50,0.5722760670658064,0,0,19,60,0.04,0.0232884323243786,0
1337,43,0.1167113434728598,0,0,19,60,0.04,0.0220632518250959,0
1338,30,-0.7293374289140407,1,1,19,60,0.04,0.0209669156267648,0
1341,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1342,40,-0.0785306809241172,0,0,19,60,0.04,0.021557886992074,0
1344,49,0.507195392266814,1,1,19,60,0.04,0.0242797193512477,0
1345,74,2.134212262241623,0,0,19,60,0.04,0.0280214644373664,0
1347,22,-1.2499828273059796,0,1,19,60,0.04,0.0089046674525982,0
1348,38,-0.2086920305221019,1,1,19,60,0.04,0.0223034779356394,0
1349,56,0.9627601158597604,1,1,19,60,0.04,0.0256263605418629,0
1350,54,0.8325987662617758,0,0,19,60,0.04,0.0240184701494903,0
1351,30,-0.7293374289140407,0,0,19,60,0.04,0.0199546198732,0
1354,52,0.702437416663791,1,1,19,60,0.04,0.0248480759549631,0
1356,53,0.7675180914627834,0,0,19,60,0.04,0.0238338687194684,0
1357,47,0.3770340426688293,0,1,19,60,0.04,0.0108141443932275,0
1359,36,-0.3388533801200866,0,0,19,60,0.04,0.0209018349927845,0
1360,28,-0.8594987785120255,1,1,19,60,0.04,0.0206453479247382,0
1362,32,-0.5991760793160561,1,1,19,60,0.04,0.0212934373499676,0
1364,66,1.613566863849684,0,0,19,60,0.04,0.026346885976246,1
1365,19,-1.445224851702957,1,1,19,60,0.04,0.0192576518113724,0
1366,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1367,24,-1.119821477707995,0,0,19,60,0.04,0.0190499112096406,0
1369,37,-0.2737727053210943,1,1,19,60,0.04,0.0221319076520841,0
1371,30,-0.7293374289140407,0,0,19,60,0.04,0.0199546198732,0
1372,26,-0.9896601281100104,0,1,19,60,0.04,0.0091859266209589,0
1373,26,-0.9896601281100104,0,0,19,60,0.04,0.019346874917194,0
1374,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1376,23,-1.1849021525069874,1,1,19,60,0.04,0.0198626224764636,0
1379,42,0.0516306686738674,0,0,19,60,0.04,0.0218935087239082,0
1380,59,1.1580021402567375,0,0,19,60,0.04,0.0249628688549129,0
1382,23,-1.1849021525069874,1,1,19,60,0.04,0.0198626224764636,0
1383,84,2.7850190102315464,0,0,19,60,0.04,0.0302627928608724,0
1386,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1387,49,0.507195392266814,0,0,19,60,0.04,0.0231093751507862,0
1390,26,-0.9896601281100104,1,1,19,60,0.04,0.0203286607054548,0
1393,34,-0.4690147297180713,0,0,19,60,0.04,0.0205812548995073,0
1399,53,0.7675180914627834,0,0,19,60,0.04,0.0238338687194684,0
1402,31,-0.6642567541150485,0,0,19,60,0.04,0.0201094855347988,0
1403,33,-0.5340954045170637,0,0,19,60,0.04,0.0204227940762609,0
1404,29,-0.7944181037130331,1,1,19,60,0.04,0.020805517143825,0
1405,51,0.6373567418647987,0,0,19,60,0.04,0.0234688601451772,0
1406,28,-0.8594987785120255,0,1,19,60,0.04,0.0093298546485937,0
1407,58,1.0929214654577453,0,0,19,60,0.04,0.024771101464207,0
1408,72,2.0040509126436383,0,0,19,60,0.04,0.0275932353112102,0
1409,56,0.9627601158597604,0,0,19,60,0.04,0.0243919195342584,0
1410,53,0.7675180914627834,0,0,19,60,0.04,0.0238338687194684,0
1412,33,-0.5340954045170637,0,0,19,60,0.04,0.0204227940762609,0
1413,37,-0.2737727053210943,0,0,19,60,0.04,0.0210639725945674,0
1414,45,0.2468726930708445,0,0,19,60,0.04,0.0224066508371523,0
1415,68,1.7437282134476688,1,1,19,60,0.04,0.0281083928756046,0
1417,34,-0.4690147297180713,0,0,19,60,0.04,0.0205812548995073,0
1419,36,-0.3388533801200866,1,1,19,60,0.04,0.0219616423017264,0
1420,46,0.3119533678698369,1,1,19,60,0.04,0.0237242041773328,0
1422,55,0.8976794410607681,0,1,19,60,0.04,0.0115073107613705,0
1423,20,-1.3801441769039644,0,0,19,60,0.04,0.018469460004676,0
1424,20,-1.3801441769039644,0,0,19,60,0.04,0.018469460004676,0
1426,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1427,69,1.808808888246661,1,1,19,60,0.04,0.028325618938309,0
1429,21,-1.315063502104972,1,1,19,60,0.04,0.0195578215365807,0
1430,25,-1.0547408029090026,0,0,19,60,0.04,0.0191978245074458,0
1431,34,-0.4690147297180713,0,0,19,60,0.04,0.0205812548995073,0
1438,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1439,32,-0.5991760793160561,0,0,19,60,0.04,0.0202655406226069,0
1440,60,1.2230828150557298,0,0,19,60,0.04,0.0251561015976382,0
1441,34,-0.4690147297180713,0,0,19,60,0.04,0.0205812548995073,0
1442,34,-0.4690147297180713,1,1,19,60,0.04,0.0216249876877125,0
1443,45,0.2468726930708445,0,0,19,60,0.04,0.0224066508371523,0
1444,27,-0.924579453311018,0,0,19,60,0.04,0.0194970710023806,0
1445,29,-0.7944181037130331,0,0,19,60,0.04,0.0198009347618758,0
1447,51,0.6373567418647987,1,0,19,60,0.04,0.051481106198789,0
1448,40,-0.0785306809241172,0,0,19,60,0.04,0.021557886992074,0
1449,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1450,39,-0.1436113557231096,0,1,19,60,0.04,0.010162517367641,0
1451,38,-0.2086920305221019,0,0,19,60,0.04,0.0212273542302781,0
1453,54,0.8325987662617758,0,0,19,60,0.04,0.0240184701494903,0
1454,83,2.719938335432554,0,0,19,60,0.04,0.0300309416306331,0
1455,43,0.1167113434728598,0,0,19,60,0.04,0.0220632518250959,0
1458,34,-0.4690147297180713,1,1,19,60,0.04,0.0216249876877125,0
1459,18,-1.5103055265019492,1,1,19,60,0.04,0.0191092820675007,0
1461,64,1.4834055142516993,0,0,19,60,0.04,0.0259439051516702,0
1462,61,1.2881634898547225,1,1,19,60,0.04,0.0266331141209211,0
1463,34,-0.4690147297180713,1,1,19,60,0.04,0.0216249876877125,0
1464,28,-0.8594987785120255,1,1,19,60,0.04,0.0206453479247382,0
1465,59,1.1580021402567375,0,1,19,60,0.04,0.0118702824453853,0
1466,59,1.1580021402567375,0,0,19,60,0.04,0.0249628688549129,0
1467,18,-1.5103055265019492,0,0,19,60,0.04,0.0181858388902731,0
1468,26,-0.9896601281100104,1,0,19,60,0.04,0.0425475550485157,0
1469,27,-0.924579453311018,0,0,19,60,0.04,0.0194970710023806,0
1472,64,1.4834055142516993,1,1,19,60,0.04,0.0272557872613523,0
1475,44,0.1817920182718521,0,0,19,60,0.04,0.0222342959506872,0
1479,41,-0.0134500061251248,1,1,19,60,0.04,0.022826116374998,0
1481,50,0.5722760670658064,1,1,19,60,0.04,0.0244677305846438,0
1483,34,-0.4690147297180713,0,1,19,60,0.04,0.0097752437243283,0
1484,37,-0.2737727053210943,0,0,19,60,0.04,0.0210639725945674,0
1486,21,-1.315063502104972,0,0,19,60,0.04,0.0186129092698559,0
1488,18,-1.5103055265019492,1,0,19,60,0.04,0.0400229231502928,0
1489,48,0.4421147174678216,0,1,19,60,0.04,0.0108984663566125,0
1490,45,0.2468726930708445,0,0,19,60,0.04,0.0224066508371523,0
1491,21,-1.315063502104972,0,0,19,60,0.04,0.0186129092698559,0
1493,79,2.4596156362365846,1,1,19,60,0.04,0.0305908905154523,0
1494,54,0.8325987662617758,0,0,19,60,0.04,0.0240184701494903,0
1495,34,-0.4690147297180713,0,1,19,60,0.04,0.0097752437243283,0
1496,52,0.702437416663791,0,0,19,60,0.04,0.0236506688428961,0
1497,38,-0.2086920305221019,0,0,19,60,0.04,0.0212273542302781,0
1498,65,1.5484861890506916,0,0,19,60,0.04,0.0261446296238974,0
1499,36,-0.3388533801200866,0,0,19,60,0.04,0.0209018349927845,0
1,39,-0.1436113557231096,0,0,20,58,0.0386666666666666,0.0206863505676685,0
6,20,-1.3801441769039644,0,0,20,58,0.0386666666666666,0.0178593424702916,0
7,33,-0.5340954045170637,0,1,20,58,0.0386666666666666,0.009377771382533,0
8,51,0.6373567418647987,1,1,20,58,0.0386666666666666,0.0238451526713341,0
9,39,-0.1436113557231096,1,1,20,58,0.0386666666666666,0.0217353536833684,0
10,58,1.0929214654577453,0,1,20,58,0.0386666666666666,0.0113881144072959,0
11,48,0.4421147174678216,1,1,20,58,0.0386666666666666,0.0232994611374233,0
12,51,0.6373567418647987,0,0,20,58,0.0386666666666666,0.0226955112053831,0
19,32,-0.5991760793160561,0,0,20,58,0.0386666666666666,0.0195966859771803,0
20,18,-1.5103055265019492,1,1,20,58,0.0386666666666666,0.0184782283113734,0
21,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
22,39,-0.1436113557231096,1,1,20,58,0.0386666666666666,0.0217353536833684,0
23,72,2.0040509126436383,0,0,20,58,0.0386666666666666,0.0266858458363783,0
25,30,-0.7293374289140407,0,0,20,58,0.0386666666666666,0.0192959256563833,0
26,33,-0.5340954045170637,0,0,20,58,0.0386666666666666,0.0197488018327988,0
31,53,0.7675180914627834,0,0,20,58,0.0386666666666666,0.0230486344548522,1
32,34,-0.4690147297180713,0,0,20,58,0.0386666666666666,0.0199020864356476,0
33,30,-0.7293374289140407,0,1,20,58,0.0386666666666666,0.0091616108623404,0
34,40,-0.0785306809241172,0,0,20,58,0.0386666666666666,0.0208468344928142,0
35,41,-0.0134500061251248,0,0,20,58,0.0386666666666666,0.0210085500438214,0
36,51,0.6373567418647987,0,0,20,58,0.0386666666666666,0.0226955112053831,0
40,46,0.3119533678698369,0,1,20,58,0.0386666666666666,0.0103746508875949,0
42,53,0.7675180914627834,1,1,20,58,0.0386666666666666,0.024215940811707,0
43,65,1.5484861890506916,0,0,20,58,0.0386666666666666,0.0252842550973797,0
44,23,-1.1849021525069874,0,0,20,58,0.0386666666666666,0.0182788171067354,0
46,55,0.8976794410607681,0,0,20,58,0.0386666666666666,0.0234071859439033,0
48,45,0.2468726930708445,0,1,20,58,0.0386666666666666,0.0102943605854457,0
49,47,0.3770340426688293,0,0,20,58,0.0386666666666666,0.0220052296825539,0
50,59,1.1580021402567375,1,0,20,58,0.0386666666666666,0.0529332428009701,0
51,70,1.8738895630456531,0,0,20,58,0.0386666666666666,0.0262777508247372,0
52,55,0.8976794410607681,0,1,20,58,0.0386666666666666,0.0111258756461761,0
53,50,0.5722760670658064,0,0,20,58,0.0386666666666666,0.0225209600585997,0
54,42,0.0516306686738674,0,0,20,58,0.0386666666666666,0.0211715064625346,0
57,41,-0.0134500061251248,1,1,20,58,0.0386666666666666,0.0220737070030818,0
58,63,1.418324839452707,0,0,20,58,0.0386666666666666,0.0248973187959427,0
59,28,-0.8594987785120255,0,0,20,58,0.0386666666666666,0.0189997363918387,0
61,62,1.3532441646537146,0,0,20,58,0.0386666666666666,0.0247060485616057,0
63,19,-1.445224851702957,0,0,20,58,0.0386666666666666,0.0177216483416716,0
64,38,-0.2086920305221019,1,0,20,58,0.0386666666666666,0.0451101374560365,0
65,37,-0.2737727053210943,0,1,20,58,0.0386666666666666,0.0096739007606269,0
66,62,1.3532441646537146,0,0,20,58,0.0386666666666666,0.0247060485616057,1
68,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
69,60,1.2230828150557298,0,0,20,58,0.0386666666666666,0.0243278499540279,0
70,64,1.4834055142516993,1,1,20,58,0.0386666666666666,0.0263593435536989,0
71,55,0.8976794410607681,0,0,20,58,0.0386666666666666,0.0234071859439033,0
73,45,0.2468726930708445,1,1,20,58,0.0386666666666666,0.02276611148845,0
76,25,-1.0547408029090026,1,1,20,58,0.0386666666666666,0.0195063222991097,0
77,24,-1.119821477707995,0,1,20,58,0.0386666666666666,0.0087440571158327,0
78,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
80,41,-0.0134500061251248,0,0,20,58,0.0386666666666666,0.0210085500438214,0
81,50,0.5722760670658064,0,0,20,58,0.0386666666666666,0.0225209600585997,1
83,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
85,36,-0.3388533801200866,0,0,20,58,0.0386666666666666,0.020212197110799,0
86,56,0.9627601158597604,1,0,20,58,0.0386666666666666,0.0517397612589001,0
87,66,1.613566863849684,0,0,20,58,0.0386666666666666,0.0254799429804029,0
88,62,1.3532441646537146,0,0,20,58,0.0386666666666666,0.0247060485616057,0
93,28,-0.8594987785120255,0,0,20,58,0.0386666666666666,0.0189997363918387,0
95,42,0.0516306686738674,0,1,20,58,0.0386666666666666,0.0100571798431022,0
96,18,-1.5103055265019492,1,1,20,58,0.0386666666666666,0.0184782283113734,0
98,61,1.2881634898547225,0,1,20,58,0.0386666666666666,0.0116564976759439,1
99,39,-0.1436113557231096,1,1,20,58,0.0386666666666666,0.0217353536833684,0
101,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
102,29,-0.7944181037130331,0,1,20,58,0.0386666666666666,0.0090906652053759,0
103,46,0.3119533678698369,0,1,20,58,0.0386666666666666,0.0103746508875949,0
104,48,0.4421147174678216,0,0,20,58,0.0386666666666666,0.0221758291139061,0
105,33,-0.5340954045170637,1,0,20,58,0.0386666666666666,0.0434206779692205,0
106,27,-0.924579453311018,0,0,20,58,0.0386666666666666,0.018853334587346,0
107,43,0.1167113434728598,0,1,20,58,0.0386666666666666,0.0101356297552134,0
110,50,0.5722760670658064,1,0,20,58,0.0386666666666666,0.0494308114459229,0
113,38,-0.2086920305221019,0,0,20,58,0.0386666666666666,0.0205270890921622,0
114,18,-1.5103055265019492,0,0,20,58,0.0386666666666666,0.0175850062923655,0
117,57,1.0278407906587528,0,0,20,58,0.0386666666666666,0.023771247028439,0
118,43,0.1167113434728598,0,0,20,58,0.0386666666666666,0.021335713056838,0
119,38,-0.2086920305221019,0,1,20,58,0.0386666666666666,0.0097493756922361,0
120,70,1.8738895630456531,1,1,20,58,0.0386666666666666,0.0276062738038167,1
121,35,-0.403934054919079,0,0,20,58,0.0386666666666666,0.0200565485768784,0
122,45,0.2468726930708445,0,1,20,58,0.0386666666666666,0.0102943605854457,0
125,27,-0.924579453311018,0,0,20,58,0.0386666666666666,0.018853334587346,0
127,45,0.2468726930708445,1,0,20,58,0.0386666666666666,0.0475836010124494,0
129,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
130,50,0.5722760670658064,1,1,20,58,0.0386666666666666,0.0236618671156347,0
131,82,2.654857660633562,1,1,20,58,0.0386666666666666,0.0302770730382807,0
132,40,-0.0785306809241172,1,1,20,58,0.0386666666666666,0.021903884369345,0
133,39,-0.1436113557231096,1,1,20,58,0.0386666666666666,0.0217353536833684,0
134,27,-0.924579453311018,0,0,20,58,0.0386666666666666,0.018853334587346,0
135,31,-0.6642567541150485,1,1,20,58,0.0386666666666666,0.0204324800323578,0
137,52,0.702437416663791,1,1,20,58,0.0386666666666666,0.0240298404192901,0
138,20,-1.3801441769039644,0,0,20,58,0.0386666666666666,0.0178593424702916,0
139,29,-0.7944181037130331,0,0,20,58,0.0386666666666666,0.0191472639210502,0
141,38,-0.2086920305221019,0,0,20,58,0.0386666666666666,0.0205270890921622,0
144,42,0.0516306686738674,0,0,20,58,0.0386666666666666,0.0211715064625346,0
146,54,0.8325987662617758,0,0,20,58,0.0386666666666666,0.0232272266115461,0
147,35,-0.403934054919079,1,1,20,58,0.0386666666666666,0.0210739593605808,0
149,18,-1.5103055265019492,0,0,20,58,0.0386666666666666,0.0175850062923655,0
150,40,-0.0785306809241172,0,0,20,58,0.0386666666666666,0.0208468344928142,0
151,55,0.8976794410607681,0,0,20,58,0.0386666666666666,0.0234071859439033,0
152,44,0.1817920182718521,0,0,20,58,0.0386666666666666,0.0215011792010747,0
154,26,-0.9896601281100104,0,0,20,58,0.0386666666666666,0.0187080500869259,0
155,21,-1.315063502104972,0,0,20,58,0.0386666666666666,0.0179980966268267,0
156,58,1.0929214654577453,0,0,20,58,0.0386666666666666,0.0239553694076473,0
157,38,-0.2086920305221019,0,0,20,58,0.0386666666666666,0.0205270890921622,0
158,36,-0.3388533801200866,0,0,20,58,0.0386666666666666,0.020212197110799,0
161,26,-0.9896601281100104,0,0,20,58,0.0386666666666666,0.0187080500869259,0
162,27,-0.924579453311018,0,0,20,58,0.0386666666666666,0.018853334587346,0
163,19,-1.445224851702957,1,1,20,58,0.0386666666666666,0.0186217450304913,0
164,54,0.8325987662617758,0,0,20,58,0.0386666666666666,0.0232272266115461,0
166,18,-1.5103055265019492,1,1,20,58,0.0386666666666666,0.0184782283113734,0
168,63,1.418324839452707,0,0,20,58,0.0386666666666666,0.0248973187959427,0
169,39,-0.1436113557231096,0,0,20,58,0.0386666666666666,0.0206863505676685,0
170,31,-0.6642567541150485,0,0,20,58,0.0386666666666666,0.0194457301403923,0
174,51,0.6373567418647987,0,0,20,58,0.0386666666666666,0.0226955112053831,0
176,69,1.808808888246661,1,1,20,58,0.0386666666666666,0.0273944862078269,0
177,43,0.1167113434728598,1,1,20,58,0.0386666666666666,0.022417266870374,0
180,26,-0.9896601281100104,1,1,20,58,0.0386666666666666,0.0196577437778802,0
181,29,-0.7944181037130331,0,0,20,58,0.0386666666666666,0.0191472639210502,0
182,57,1.0278407906587528,1,1,20,58,0.0386666666666666,0.0249746804549324,0
183,22,-1.2499828273059796,0,0,20,58,0.0386666666666666,0.0181379188175399,0
185,50,0.5722760670658064,1,1,20,58,0.0386666666666666,0.0236618671156347,0
186,43,0.1167113434728598,0,0,20,58,0.0386666666666666,0.021335713056838,0
189,27,-0.924579453311018,0,0,20,58,0.0386666666666666,0.018853334587346,0
190,52,0.702437416663791,0,0,20,58,0.0386666666666666,0.0228713993402572,0
191,62,1.3532441646537146,0,0,20,58,0.0386666666666666,0.0247060485616057,0
192,50,0.5722760670658064,1,0,20,58,0.0386666666666666,0.0494308114459229,0
193,85,2.8500996850305387,0,0,20,58,0.0386666666666666,0.0294950026416945,0
196,32,-0.5991760793160561,0,1,20,58,0.0386666666666666,0.0093051596947448,0
198,46,0.3119533678698369,0,0,20,58,0.0386666666666666,0.0218359279715433,0
